bizID,title,categories,priceRange,dollarPrice,rating,reviewCount,address,district,searchZipcode,exactZipcode,latitude,longitude,phone,img,neighborhood,neighborhood_group
nizza-new-york,Nizza,Italian;Bars;Desserts,$11-30,$$,3,680,630 9th Ave,Midtown West,10036,10036,40.759987,-73.9912338,(212) 956-1800,https://s3-media3.fl.yelpcdn.com/bphoto/ByH9hvTTbhJr-dfhrmQW8A/ls.jpg,Hell's Kitchen,Manhattan
bxl-cafe-new-york-2,BXL Cafe,Pubs;Belgian;Breakfast & Brunch,$11-30,$$,3,493,125 W 43rd St,Theater District,10036,10036,40.7561484,-73.98479549999998,(212) 768-0200,https://s3-media3.fl.yelpcdn.com/bphoto/61knIXGEBM7r9nXvt9nchw/ls.jpg,Theater District,Manhattan
frankie-and-johnnies-steakhouse-new-york-4,Frankie & Johnnie’s Steakhouse,Steakhouses;Pubs;Wine Bars,$31-60,$$$,3,223,320 W 46th St,Midtown West,10036,10036,40.759956,-73.988926,(212) 997-9494,https://s3-media4.fl.yelpcdn.com/bphoto/fBADhp8SIb8R0b4Oe9JmVw/ls.jpg,Hell's Kitchen,Manhattan
via-italia-restaurant-new-york,Via Italia Restaurant,Italian;Wine Bars,$11-30,$$,3,143,45 W 46th St,Midtown West,10036,10036,40.7569634,-73.9807187,(212) 398-6866,https://s3-media2.fl.yelpcdn.com/bphoto/XW1L3smMYSP-lTFzvn90_Q/ls.jpg,Midtown,Manhattan
the-long-room-new-york,The Long Room,Irish;Gastropubs;Beer Bar,$11-30,$$,3,278,120 W 44th St,Theater District,10036,10036,40.7564058,-73.9843317,(212) 997-3933,https://s3-media1.fl.yelpcdn.com/bphoto/7659O7Qp5PXClGw6RgeeoA/ls.jpg,Theater District,Manhattan
hunt-and-fish-club-new-york-2,Hunt & Fish Club,American (New);Steakhouses;Cocktail Bars,Above $61,$$$$,4,411,125 W 44th St,Theater District,10036,10036,40.75681289999999,-73.984243,(212) 575-4949,https://s3-media2.fl.yelpcdn.com/bphoto/_lwOVAP3pV7pgLe3cMIO2A/ls.jpg,Theater District,Manhattan
hurleys-new-york-4,Hurley’s,Pubs;American (Traditional);Sports Bars,$11-30,$$,3,186,232 W 48th St,Theater District,10036,10036,40.76048400000001,-73.986194,(212) 765-8981,https://s3-media1.fl.yelpcdn.com/bphoto/vcwBrzlBnbsYeGSOUvKpPA/ls.jpg,Theater District,Manhattan
smiths-bar-and-restaurant-new-york,Smith’s Bar & Restaurant,Dive Bars;Sports Bars;American (Traditional),$11-30,$$,3,441,701 8th Ave,Midtown West,10036,10036,40.758762,-73.98899300000002,(212) 247-2161,https://s3-media1.fl.yelpcdn.com/bphoto/YdBeFV4z67H3sZtXRPPMZQ/ls.jpg,Hell's Kitchen,Manhattan
channel-4-restaurant-manhattan,Channel 4 Restaurant,British;Pubs,,,2,2,58 W 48th St,Midtown West,10036,10036,40.7581071254435,-73.9803779125214,(212) 819-0095,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Midtown,Manhattan
midtown-theatre-karaoke-manhattan,Midtown Theatre Karaoke,Karaoke,Moderate,$$,-1,-1,163 West 46th St,Theater District,10036,10036,40.7586253,-73.9845196,(212) 977-3884,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Theater District,Manhattan
times-square-arts-center-new-york,Times Square Arts Center,Performing Arts;Comedy Clubs,Moderate,$$,2,18,300 W 43rd St,Midtown West,10036,10036,40.7578802,-73.98973690000003,(212) 586-7829,https://s3-media3.fl.yelpcdn.com/bphoto/Rep8wg-Hqmxks3Yb-4XoZQ/ls.jpg,Hell's Kitchen,Manhattan
new-age-entertainment-i-new-york,New Age Entertainment I,Nightlife,,,-1,-1,135 W 41st St,Theater District,10036,10036,40.7549162,-73.9858036,(212) 278-0988,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Theater District,Manhattan
lansdowne-road-new-york-2,Lansdowne Road,Sports Bars;Chicken Wings;Sandwiches,$11-30,$$,4,418,599 10th Ave,Hell's Kitchen,10036,10036,40.7607314,-73.9951007,(212) 239-8020,https://s3-media3.fl.yelpcdn.com/bphoto/o1OFp1btoZcXWGpUBvPvAQ/ls.jpg,Hell's Kitchen,Manhattan
tejo-lounge-new-york,Tejo Lounge,Nightlife,,,-1,-1,228 W 47th Street Lbby,Theater District,10036,10036,40.759659,-73.9861108,(212) 869-3005,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Theater District,Manhattan
daltons-bar-and-grill-new-york,Dalton’s Bar & Grill,American (New);Karaoke;Sports Bars,$11-30,$$,3,242,611 9th Ave,Midtown West,10036,10036,40.759459,-73.992285,(212) 245-5511,https://s3-media2.fl.yelpcdn.com/bphoto/_ZMllJXO9ARzCqkRwcBFUA/ls.jpg,Hell's Kitchen,Manhattan
the-new-york-beer-company-new-york,The New York Beer Company,American (Traditional);Sports Bars,$11-30,$$,3,391,321 W 44th St,Midtown West,10036,10036,40.7590591,-73.9898914,(212) 245-2337,https://s3-media2.fl.yelpcdn.com/bphoto/WSEMOm31smBFKB1ZqxHyCQ/ls.jpg,Hell's Kitchen,Manhattan
st-pats-bar-and-grill-new-york,St. Pat’s Bar & Grill,Irish;Pubs;Steakhouses,$11-30,$$,3,88,22 W 46th St,Midtown West,10036,10036,40.756369,-73.980391,(212) 391-1111,https://s3-media3.fl.yelpcdn.com/bphoto/qQRhwlH3pp27AG-DvvWnCw/ls.jpg,Midtown,Manhattan
stk-midtown-new-york,STK Midtown,Steakhouses;American (New);Cocktail Bars,$31-60,$$$,3,795,1114 Avenue of the Americas,Midtown West,10036,10036,40.754758,-73.982807,(646) 624-2455,https://s3-media4.fl.yelpcdn.com/bphoto/a4o2cJy5hUS5sno9UE1VkA/ls.jpg,Midtown,Manhattan
round-table-restaurant-new-york,Round Table Restaurant,Breakfast & Brunch;African;Cocktail Bars,$31-60,$$$,3,28,59 West 44th Street,Midtown West,10036,10036,40.7560179,-73.9822798,(212) 840-6800,https://s3-media3.fl.yelpcdn.com/bphoto/g8WcQkfx9bPTte9fuZudLQ/ls.jpg,Midtown,Manhattan
sapporo-46-new-york,Sapporo 46,Ramen;Bars,$11-30,$$,3,903,358 W 46th St,Midtown West,10036,10036,40.760537,-73.990115,(212) 956-2429,https://s3-media3.fl.yelpcdn.com/bphoto/BF6XijookjVF4K6OVF9DuA/ls.jpg,Hell's Kitchen,Manhattan
pub-crawls-new-york,Pub Crawls,Bar Crawl,Moderate,$$,2,38,132 West 31st St,Midtown West,10036,10036,40.748267,-73.990714,(212) 724-3900,https://s3-media1.fl.yelpcdn.com/bphoto/zvMnkZmn02ABDaaQmycTdQ/ls.jpg,Chelsea,Manhattan
bocca-di-bacco-new-york-5,Bocca Di Bacco,Italian;Wine Bars;Breakfast & Brunch,$11-30,$$,3,224,635 9th Ave,Midtown West,10036,10036,40.7602649,-73.991703,(212) 262-2525,https://s3-media2.fl.yelpcdn.com/bphoto/_z4KAQXcEBQ837hghtkZtg/ls.jpg,Hell's Kitchen,Manhattan
ortzi-new-york-3,Ortzi,Basque;Wine Bars;Breakfast & Brunch,$31-60,$$$,4,73,120 W 41st St,Theater District,10036,10036,40.7543759,-73.9858036,(212) 730-8900,https://s3-media2.fl.yelpcdn.com/bphoto/0w6fW34BJ3o_E6BVYUJRPw/ls.jpg,Theater District,Manhattan
applebees-grill-bar-new-york-3,Applebee’s Grill + Bar,American (Traditional);Burgers;Sports Bars,$11-30,$$,2,432,234 W 42nd St,Midtown West,10036,10036,40.7564269,-73.9888338,(212) 391-7414,https://s3-media1.fl.yelpcdn.com/bphoto/rV3MvjVG1jgxjrMN0-WrdA/ls.jpg,Theater District,Manhattan
bar-new-york,Bar,Bars,,,-1,-1,1212 Ave Of The Americas,Midtown West,10036,10036,40.758265,-73.98112049999997,(212) 719-5069,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Midtown,Manhattan
o-briens-irish-pub-new-york,O’Brien’s Irish Pub,Pubs;American (Traditional),$11-30,$$,3,144,134 W 46th St,Theater District,10036,10036,40.757841,-73.983935,(212) 391-1516,https://s3-media1.fl.yelpcdn.com/bphoto/u3mBbq2ImY3WXbpE-p7z0w/ls.jpg,Theater District,Manhattan
roxy-diner-new-york,Roxy Diner,American (Traditional);Bars;Delis,$11-30,$$,2,350,694 8th Ave,Midtown West,10036,10036,40.758268,-73.988609,(212) 575-9700,https://s3-media2.fl.yelpcdn.com/bphoto/ZWOXOneIeXVoZT84cYUNCQ/ls.jpg,Theater District,Manhattan
connollys-pub-and-restaurant-new-york,Connolly’s Pub & Restaurant,Burgers;Irish;Irish Pub,$11-30,$$,3,345,121 W 45th St,Theater District,10023,10036,40.75728220000001,-73.983625,(212) 597-5126,https://s3-media3.fl.yelpcdn.com/bphoto/r4ovjHsUXOFUZFrzLKriyA/ls.jpg,Theater District,Manhattan
mr-biggs-bar-and-grill-new-york,Mr Biggs Bar & Grill,American (Traditional);Sports Bars,$11-30,$$,3,223,596 10th Ave,Hell's Kitchen,10023,10036,40.7603018,-73.9946401,(212) 246-2030,https://s3-media2.fl.yelpcdn.com/bphoto/CgZluWWRPSUEdUYMK7Cgjg/ls.jpg,Hell's Kitchen,Manhattan
ceci-italian-cuisine-new-york,Ceci Italian Cuisine,Italian;Gluten-Free;Cocktail Bars,$11-30,$$,3,255,46 W 46th St,Midtown West,10023,10036,40.7568271422022,-73.9809948205948,(212) 307-5484,https://s3-media1.fl.yelpcdn.com/bphoto/YsFJb3qB41Na9juUo5Dqhg/ls.jpg,Midtown,Manhattan
buffalo-wild-wings-new-york,Buffalo Wild Wings,Sports Bars;American (Traditional);Chicken Wings,$11-30,$$,2,397,253 W 47th St,Theater District,10023,10036,40.760096354951294,-73.9865013815776,(212) 265-9453,https://s3-media1.fl.yelpcdn.com/bphoto/KWohqCJuEn3ytGBiROg_jg/ls.jpg,Theater District,Manhattan
joe-allen-new-york,Joe Allen,American (Traditional);Wine Bars;Sandwiches,$11-30,$$,4,356,326 W 46th St,Midtown West,10023,10036,40.76006629999999,-73.9891208,(212) 581-6464,https://s3-media1.fl.yelpcdn.com/bphoto/R8sMd6M4dd8a_hxqw33T-A/ls.jpg,Hell's Kitchen,Manhattan
db-bistro-moderne-new-york-3,DB Bistro Moderne,French;American (New);Bars,$31-60,$$$,3,644,55 W 44th St,Midtown West,10129,10036,40.7559546,-73.98210759999998,(212) 391-2400,https://s3-media4.fl.yelpcdn.com/bphoto/yZDHABKShcqbvbxZSxz2Fg/ls.jpg,Midtown,Manhattan
lavo-nightclub-new-york,LAVO Nightclub,Dance Clubs,Pricey,$$$,2,303,39 E 58th St,Midtown East,10025,10022,40.7629003,-73.9714637,(212) 750-5588,https://s3-media1.fl.yelpcdn.com/bphoto/IO1unuyCdhmFHQ8ZIbz_3w/ls.jpg,Midtown,Manhattan
maison-vivienne-new-york-new-york,Maison Vivienne New York,French;Mediterranean;Bars,,,4,2,116 E 60th St,,10025,10022,40.762959,-73.96879229999998,(646) 484-5356,https://s3-media1.fl.yelpcdn.com/bphoto/ew_jUfZvWfRGqxluEszeKg/ls.jpg,Upper East Side,Manhattan
tao-new-york-3,Tao,Dance Clubs;American (New),Above $61,$$$$,3,32,625 Madison Ave,Midtown East,10025,10022,40.763143,-73.97134059999998,(212) 355-1056,https://s3-media3.fl.yelpcdn.com/bphoto/D0LkOv8Sft5bNGDEZBPuAw/ls.jpg,Midtown,Manhattan
florence-gould-hall-at-fiaf-new-york,Florence Gould Hall At FIAF,Music Venues;Performing Arts;Venues & Event Spaces,Moderate,$$,5,5,55 E 59th St,,10025,10022,40.7635498046875,-73.9705505371094,(800) 745-3000,https://s3-media4.fl.yelpcdn.com/bphoto/L_548WYuQLXyPHSdv4LQNA/ls.jpg,Upper East Side,Manhattan
doubles-club-new-york,Doubles Club,Dance Clubs;Breakfast & Brunch,$11-30,$$,3,3,783 5th Ave,,10025,10022,40.7645086,-73.9727118,(212) 751-9595,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Upper East Side,Manhattan
the-polo-bar-new-york,The Polo Bar,American (Traditional);Bars,$31-60,$$$,4,351,1 E 55th St,Midtown East,10025,10022,40.761559099,-73.97434271350001,(212) 207-8562,https://s3-media2.fl.yelpcdn.com/bphoto/d0mwZa6X-yqhdXrMg5VdRg/ls.jpg,Midtown,Manhattan
king-cole-bar-new-york-2,King Cole Bar,Lounges,Pricey,$$$,3,220,2 E 55th St,Midtown East,10025,10022,40.7614176030974,-73.974623569481,(212) 339-6857,https://s3-media2.fl.yelpcdn.com/bphoto/fTPg6VnnWgkmuVY13soIqg/ls.jpg,Midtown,Manhattan
the-bar-room-new-york,The Bar Room,American (New);Cocktail Bars,$11-30,$$,4,461,117 E 60th St,Upper East Side,10025,10022,40.763409,-73.96844899999998,(212) 561-5523,https://s3-media2.fl.yelpcdn.com/bphoto/nZ00b7OakjdSc7c1WArYKQ/ls.jpg,Upper East Side,Manhattan
the-jeffrey-craft-beer-and-bites-new-york,The Jeffrey Craft Beer & Bites,Bars;American (New);Coffee & Tea,$11-30,$$,4,603,311 E 60th St,Upper East Side,10025,10022,40.76110900000001,-73.962992,(212) 355-2337,https://s3-media1.fl.yelpcdn.com/bphoto/_aArZ1mjCbCPU_LhlmdssQ/ls.jpg,Upper East Side,Manhattan
the-grand-new-york,The Grand,Lounges,Pricey,$$$,2,21,41 E 58th St,Midtown East,10025,10022,40.7630888,-73.97134059999998,(212) 308-9455,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Midtown,Manhattan
bar-quadronno-new-york,Bar Quadronno,Nightlife,,,-1,-1,5 E 59th St,,10025,10022,40.7642323,-73.97222009999999,(212) 223-2730,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Upper East Side,Manhattan
tinker-auditorium-at-fiaf-new-york,Tinker Auditorium At Fiaf,Music Venues,,,-1,-1,55 East 59 St,,10025,10022,40.7635864,-73.9706763,(212) 421-6858,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Upper East Side,Manhattan
le-colonial-new-york,Le Colonial,Vietnamese;Lounges,$31-60,$$$,3,255,149 E 57th St,Midtown East,10025,10022,40.76085689999999,-73.96834940000002,(212) 752-0808,https://s3-media4.fl.yelpcdn.com/bphoto/QQMKX92iqP-MWmH5vFuhTQ/ls.jpg,Midtown,Manhattan
stirred-new-york,stirRED,Lounges,,,-1,-1,10 E 60th St,Upper East Side,10025,10022,40.7643562,-73.9718949,(646) 237-8977,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Upper East Side,Manhattan
rotisserie-georgette-new-york,Rotisserie Georgette,French;Bars,$31-60,$$$,4,186,14 E 60th St,Upper East Side,10025,10022,40.764335,-73.97173199999997,(212) 390-8060,https://s3-media2.fl.yelpcdn.com/bphoto/px0fDr86MIoOA_sQK5Dq8g/ls.jpg,Upper East Side,Manhattan
club-58-new-york,Club 58,Restaurants;Comedy Clubs,,,-1,-1,40 E 58th St,Midtown East,10025,10022,40.762654100000006,-73.97157740000002,(212) 308-1546,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Midtown,Manhattan
nare-sushi-new-york,Nare Sushi,Sushi Bars;Japanese;Cocktail Bars,$11-30,$$,4,291,115 E 57th St,Midtown East,10025,10022,40.7615203,-73.9698802,(646) 666-0061,https://s3-media2.fl.yelpcdn.com/bphoto/JhjXhivRxRE7iJSGc7LL3Q/ls.jpg,Midtown,Manhattan
serafina-osteria-new-york,Serafina Osteria,Italian;Wine Bars;Beer Bar,$11-30,$$,3,115,38 E 58th St,Midtown East,10025,10022,40.7626988,-73.9716604,(212) 832-8888,https://s3-media4.fl.yelpcdn.com/bphoto/8dGez0t55f81DPWW3SH2hw/ls.jpg,Midtown,Manhattan
obicà-mozzarella-bar-pizza-e-cucina-new-york-5,Obicà Mozzarella Bar Pizza e Cucina,Italian;Pizza;Wine Bars,$11-30,$$,3,106,590 Madison Ave,Midtown East,10025,10022,40.761998,-73.97324,(212) 355-2217,https://s3-media3.fl.yelpcdn.com/bphoto/9h3S_F9gOCBymkoIclcyXw/ls.jpg,Midtown,Manhattan
tavern-on-51-new-york,Tavern On 51,Cocktail Bars,Pricey,$$$,4,16,24 E 51st St,Midtown East,10018,10022,40.7582828450864,-73.9750720342827,(212) 888-7000,https://s3-media1.fl.yelpcdn.com/bphoto/awLcpVnNozFrx4CiUD93EQ/ls.jpg,Midtown,Manhattan
club-bonafide-new-york,Club Bonafide,Jazz & Blues,Moderate,$$,4,43,212 E 52nd St,Midtown East,10018,10022,40.756597,-73.9693088,(646) 918-6189,https://s3-media3.fl.yelpcdn.com/bphoto/nV4G9l6kTB8W9k-WPu2mlA/ls.jpg,Midtown,Manhattan
rarities-new-york,Rarities,Lounges,Ultra High-End,$$$$,5,1,455 Madison Ave,Midtown East,10018,10022,40.7581852,-73.9749905,(917) 202-8379,https://s3-media2.fl.yelpcdn.com/bphoto/n484dMOaGjs5FBkrBLoDiw/ls.jpg,Midtown,Manhattan
upstairs-at-the-kimberly-new-york,Upstairs At the Kimberly,Lounges;Breakfast & Brunch;Sandwiches,$31-60,$$$,3,469,145 E 50th St,Midtown East,10018,10022,40.7563583,-73.97136359999998,(212) 888-1220,https://s3-media2.fl.yelpcdn.com/bphoto/-gFtLA-bxMZAuKoDb3-_1g/ls.jpg,Midtown,Manhattan
troubles-trust-new-york,Trouble’s Trust,Cocktail Bars,Pricey,$$$,4,26,455 Madison Ave,Midtown East,10018,10022,40.7580859,-73.9750323172382,(212) 888-7000,https://s3-media1.fl.yelpcdn.com/bphoto/kbQ3SfjOhSDSL881aY47YQ/ls.jpg,Midtown,Manhattan
strangelove-new-york,Strangelove,Dive Bars;Bar Crawl,,,4,11,229 E 53rd St,Midtown East,10016,10022,40.7573616,-73.9681035,,https://s3-media3.fl.yelpcdn.com/bphoto/z087UWJ0XbnxcQL0ex-CNQ/ls.jpg,Midtown,Manhattan
sutton-bar-room-new-york,Sutton Bar Room,Bars,Moderate,$$,4,40,1074 1st Avenue,Midtown East,10016,10022,40.7591479,-73.9619593,(212) 980-9850,https://s3-media4.fl.yelpcdn.com/bphoto/0yPn4hnPSDNU3dFT-9WqmQ/ls.jpg,Midtown,Manhattan
atwood-new-york-2,Atwood,Cocktail Bars;American (Traditional),,,-1,-1,986 2nd Ave,Midtown East,10010,10022,40.7561634,-73.9672357,(212) 371-2233,https://s3-media3.fl.yelpcdn.com/bphoto/SttlbMKADxFW8rh7_fIcSw/ls.jpg,Midtown,Manhattan
crimson-and-rye-new-york,Crimson & Rye,Cocktail Bars;American (New),$11-30,$$,3,118,198 E 54th St,Midtown East,10010,10022,40.7580738959145,-73.9687237968059,(212) 687-6692,https://s3-media2.fl.yelpcdn.com/bphoto/5YkbVDdOXYn2eDOef6LkFw/ls.jpg,Midtown,Manhattan
casa-de-montecristo-new-york,Casa de Montecristo,Tobacco Shops;Cigar Bars;Lounges,Moderate,$$,4,155,1016 2nd Ave,Midtown East,10010,10022,40.7570815,-73.9666182,(212) 750-0809,https://s3-media4.fl.yelpcdn.com/bphoto/mn0Zrapt7zPWyErc4F92WQ/ls.jpg,Midtown,Manhattan
oasis-bar-new-york,Oasis Bar,Lounges,Pricey,$$$,3,13,541 Lexington Ave,Midtown East,10010,10022,40.7561415,-73.9722819,(212) 755-1200,https://s3-media4.fl.yelpcdn.com/bphoto/ASuHsUbrjbfnKt68HWuy0Q/ls.jpg,Midtown,Manhattan
tomi-jazz-new-york,Tomi Jazz,Japanese;Jazz & Blues,$11-30,$$,4,349,239 E 53rd St,Midtown East,10010,10022,40.7572001,-73.9677821,(646) 497-1254,https://s3-media4.fl.yelpcdn.com/bphoto/0GgEb2XRquSffo9aGhy1iw/ls.jpg,Midtown,Manhattan
karizma-new-york,Karizma,Middle Eastern;Hookah Bars;Lounges,$11-30,$$,3,194,244 E 51st St,Midtown East,10010,10022,40.755577,-73.96883199999998,(212) 605-9988,https://s3-media1.fl.yelpcdn.com/bphoto/rkMzqlibF2RSBPxdJmb8Zg/ls.jpg,Midtown,Manhattan
flute-beekman-new-york,Flute Beekman,Bars,,,4,3,889 1st Ave,Midtown East,10010,10022,40.7514026561131,-73.9671724551295,(917) 261-7808,https://s3-media1.fl.yelpcdn.com/bphoto/lLilmB61q7AAIp22iHM_eQ/ls.jpg,Midtown,Manhattan
clinton-hall-new-york-4,Clinton Hall,Bars;Beer Gardens;American (New),$11-30,$$,3,90,230 E 51st St,Midtown East,10010,10022,40.7556979,-73.96915959999998,(212) 758-8519,https://s3-media2.fl.yelpcdn.com/bphoto/bF-w_PFm7P0tJZx0U3SF1g/ls.jpg,Midtown,Manhattan
lucky-cat-new-york-2,Lucky Cat,Lounges;Ramen,$11-30,$$,3,284,232 E 53rd St,Midtown East,10010,10022,40.7570162692229,-73.9681779883895,(212) 838-5333,https://s3-media1.fl.yelpcdn.com/bphoto/L_O41VQHi-Lk-4CjE9pmHQ/ls.jpg,Midtown,Manhattan
the-stags-head-new-york-2,The Stag’s Head,American (New);Breakfast & Brunch;Cocktail Bars,$11-30,$$,4,406,252 E 51st St,Midtown East,10010,10022,40.755592,-73.968588,(212) 888-2453,https://s3-media3.fl.yelpcdn.com/bphoto/Y8jOL3PrHPhJizGflcy-XA/ls.jpg,Midtown,Manhattan
somm-time-new-york-2,Somm Time,Wine Bars;American (New),$11-30,$$,4,73,959 2nd Ave,Midtown East,10010,10022,40.75545560000001,-73.96841409999998,(212) 888-7404,https://s3-media3.fl.yelpcdn.com/bphoto/zXFrNB6sEs-EQIDPtElQAA/ls.jpg,Midtown,Manhattan
max-bar-new-york,Max Bar,Lounges,Pricey,$$$,2,136,541 Lexington Ave,Midtown East,10010,10022,40.7561415,-73.9722819,(212) 407-2947,https://s3-media3.fl.yelpcdn.com/bphoto/aSmNB_FvjD_cUnSSKIeU-g/ls.jpg,Midtown,Manhattan
vote-for-pedro-tequila-and-tacos-new-york,Vote For Pedro Tequila & Tacos,Mexican;Sports Bars;Cocktail Bars,$11-30,$$,4,56,231 E 53rd St,Midtown East,10010,10022,40.7572778,-73.9680576,(917) 265-8552,https://s3-media3.fl.yelpcdn.com/bphoto/TBCla8VyPcJ0g86y4a-OAQ/ls.jpg,Midtown,Manhattan
gu-japanese-fusion-sushi-and-bar-new-york,Gu Japanese Fusion Sushi & Bar,Japanese;Sushi Bars;Bars,$11-30,$$,4,65,155 E 52nd St,Midtown East,10010,10022,40.75743370000001,-73.9703764,(212) 752-1142,https://s3-media4.fl.yelpcdn.com/bphoto/NHRtlB38qzcP2144g7V6qg/ls.jpg,Midtown,Manhattan
jamesons-bar-and-kitchen-new-york,Jameson’s Bar and Kitchen,Irish;Gastropubs;Irish Pub,$11-30,$$,4,62,975 2nd Ave,Midtown East,10010,10022,40.7559471105795,-73.9679523404754,(212) 588-0146,https://s3-media2.fl.yelpcdn.com/bphoto/pS-mYn9rYW3P2BmiDP8arw/ls.jpg,Midtown,Manhattan
met-lounge-new-york,Met Lounge,Lounges,Pricey,$$$,2,7,569 Lexington Ave,Midtown East,10010,10022,40.7567148,-73.97155500000002,(212) 752-7000,https://s3-media4.fl.yelpcdn.com/bphoto/8xav16gy-4Tc5FpT1payag/ls.jpg,Midtown,Manhattan
chateau-49-new-york-5,Chateau 49,French;Wine Bars,,,4,32,924 2nd Ave,Midtown East,10010,10022,40.7542776,-73.9687474,(917) 261-6022,https://s3-media4.fl.yelpcdn.com/bphoto/KmmUvx8pIYUaHdTdMs9ksQ/ls.jpg,Midtown,Manhattan
lips-new-york-2,Lips,American (Traditional);Bars;Cabaret,$11-30,$$,4,593,227 E 56th St,Midtown East,11211,10022,40.7593399,-73.9668179,(212) 675-7710,https://s3-media4.fl.yelpcdn.com/bphoto/83x8G3UlFNQrCJkCvJuYWw/ls.jpg,Midtown,Manhattan
draught-55-new-york,Draught 55,Bars,Moderate,$$,4,330,245 E 55th St,Midtown East,10036,10022,40.758352,-73.96658359999998,(212) 300-4096,https://s3-media3.fl.yelpcdn.com/bphoto/tQEz1yMO-0_SYeyG4sfRZw/ls.jpg,Midtown,Manhattan
the-blasket-new-york,The Blasket,Irish Pub;Venues & Event Spaces,Moderate,$$,5,40,1085 2nd Ave,Midtown East,10036,10022,40.7595592329513,-73.9653423932104,(212) 888-7405,https://s3-media4.fl.yelpcdn.com/bphoto/nw0TGIdAuiM0mt6KyCoKXg/ls.jpg,Midtown,Manhattan
monkey-bar-new-york,Monkey Bar,American (Traditional);Bars;Desserts,$31-60,$$$,3,257,60 E 54th St,Midtown East,10036,10022,40.759932,-73.97321600000002,(212) 288-1010,https://s3-media1.fl.yelpcdn.com/bphoto/pP90Xs0eJ-HtRBih9HR84Q/ls.jpg,Midtown,Manhattan
evolve-new-york-2,Evolve,Gay Bars,Moderate,$$,2,40,221 E 58th St,Midtown East,10036,10022,40.760630600000006,-73.9658536,(212) 355-3395,https://s3-media3.fl.yelpcdn.com/bphoto/j-5w4iCE8SNK0hR3ShMUbg/ls.jpg,Midtown,Manhattan
the-york-theatre-company-new-york,The York Theatre Company,Performing Arts;Music Venues,Moderate,$$,4,5,619 Lexington Ave,Midtown East,10036,10022,40.7585654,-73.9703834,(212) 935-5820,https://s3-media2.fl.yelpcdn.com/bphoto/wVtf-9UoaLPdkyiEQXlUCA/ls.jpg,Midtown,Manhattan
empellón-new-york-3,Empellón,Mexican;Cocktail Bars;Desserts,$31-60,$$$,4,266,510 Madison Ave,Midtown East,10036,10022,40.7596933,-73.9745729,(212) 858-9365,https://s3-media4.fl.yelpcdn.com/bphoto/DHvTuE1OhVVmOB2fB2wlhg/ls.jpg,Midtown,Manhattan
light-lounge-and-nightclub-new-york,Light Lounge & Nightclub,Lounges,Pricey,$$$,2,1,123 E 54th St,Midtown East,10036,10022,40.7595081,-73.9711441,(212) 625-9121,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Midtown,Manhattan
free-standup-comedy-show-manhattan-3,Free Standup Comedy Show,Comedy Clubs,Inexpensive,$,4,1,978 2nd Ave,Midtown East,10036,10022,40.7557586,-73.96741479999999,(212) 755-8383,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Midtown,Manhattan
pop-new-york,Pop,Lounges,,,2,1,242 East 52nd St,Midtown East,10036,10022,40.7562109,-73.968427,,https://s3-media1.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,Midtown,Manhattan
peacock-alley-new-york,Peacock Alley,Breakfast & Brunch;American (New);Lounges,$31-60,$$$,3,118,301 Park Ave,Midtown East,10036,10022,40.756648,-73.97394,(212) 872-1275,https://s3-media1.fl.yelpcdn.com/bphoto/NPJqBJ05KllqB7sBP3HCRQ/ls.jpg,Midtown,Manhattan
